ass_cls_map_id,assay_id,assay_class_id
332769,112045,389
433456,112047,216
472104,112050,341
479333,112050,342
323975,112050,346
473056,112051,341
480170,112051,342
324168,112051,346
473057,112053,341
480171,112053,342
324169,112053,346
473058,112054,341
480172,112054,342
324170,112054,346
456135,112055,308
329791,112055,372
459077,112056,308
330435,112056,372
458114,112057,308
330244,112057,372
476718,112058,341
332882,112059,389
332825,112060,389
457135,112061,308
328718,112061,370
475790,112062,341
474828,112063,341
474829,112064,341
473028,112065,341
469909,112066,339
475745,112066,341
469483,112067,339
474806,112067,341
470695,112068,339
477621,112068,341
473910,112069,341
324345,112069,346
471143,112070,341
323785,112070,346
476686,112071,341
324906,112071,346
472060,112072,341
323971,112072,346
473011,112073,341
324164,112073,346
475746,112074,341
324723,112074,346
473012,112075,341
325459,112075,353
475747,112076,341
325491,112076,353
471466,112077,341
325435,112077,353
471144,112078,341
478510,112078,342
323786,112078,346
477622,112079,341
325108,112079,346
473862,112080,341
324330,112080,346
477564,112081,341
325093,112081,346
473863,112082,341
324331,112082,346
477565,112083,341
325094,112083,346
472965,112084,341
324156,112084,346
485817,112088,479
338488,112089,442
466967,112090,330
467258,112091,330
337151,112092,437
338519,112093,442
338607,112094,442
338555,112095,442
337018,112098,437
337218,112099,437
362193,112101,82
409417,112101,119
362658,112102,82
410869,112102,119
361738,112103,82
407978,112103,119
361946,112104,82
408699,112104,119
361436,112105,82
406707,112105,119
361948,112106,82
408700,112106,119
361302,112107,82
406647,112107,119
361741,112108,82
407980,112108,119
363216,112109,84
387888,112109,115
363496,112110,84
403259,112110,115
363420,112111,84
398715,112111,115
405493,112112,117
405573,112113,117
405274,112114,117
405485,112115,117
405350,112116,117
405351,112117,117
405425,112118,117
405715,112119,117
405290,112120,117
363333,112121,84
394302,112121,115
394303,112122,115
403201,112123,115
387861,112124,115
390865,112125,115
400906,112126,115
403225,112127,115
396423,112128,115
400907,112129,115
398691,112130,115
363208,112132,84
387862,112132,115
363447,112133,84
400908,112133,115
363209,112134,84
381648,112134,93
387863,112134,115
493692,112138,459
494228,112139,459
494979,112140,459
494612,112141,459
494229,112142,459
369709,112179,87
373356,112179,88
364891,112180,87
371881,112180,88
370762,112181,87
373646,112181,88
368764,112182,87
373058,112182,88
367743,112183,87
372754,112183,88
369663,112184,87
373338,112184,88
365826,112185,87
372156,112185,88
369662,112186,87
373337,112186,88
364843,112187,87
371864,112187,88
363914,112188,87
371597,112188,88
379723,112212,91
380705,112212,92
403262,112213,115
398716,112214,115
399816,112215,115
394322,112216,115
396421,112217,115
390071,112218,115
390072,112219,115
396491,112220,115
387912,112221,115
366512,112223,87
375736,112223,89
363947,112224,87
373841,112224,89
364874,112225,87
374545,112225,89
364875,112226,87
374546,112226,89
365795,112227,87
375223,112227,89
368679,112228,87
377320,112228,89
363894,112229,87
373811,112229,89
369635,112230,87
378016,112230,89
363895,112231,87
373812,112231,89
365796,112232,87
375224,112232,89
363896,112233,87
373813,112233,89
363897,112234,87
373814,112234,89
369636,112235,87
378017,112235,89
364826,112236,87
374519,112236,89
370672,112237,87
378758,112237,89
365797,112238,87
375225,112238,89
364827,112239,87
374520,112239,89
366776,112240,87
375925,112240,89
369604,112241,87
377997,112241,89
367682,112242,87
376572,112242,89
365768,112243,87
375202,112243,89
369597,112244,87
377992,112244,89
364787,112245,87
374489,112245,89
365769,112246,87
375203,112246,89
367683,112247,87
376573,112247,89
366768,112248,87
375918,112248,89
369598,112249,87
377993,112249,89
364788,112250,87
374490,112250,89
370631,112251,87
378732,112251,89
370632,112252,87
378733,112252,89
403173,112252,115
366769,112253,87
375919,112253,89
394287,112253,115
367761,112254,87
376613,112254,89
396492,112254,115
366843,112255,87
375965,112255,89
394378,112255,115
369670,112256,87
378037,112256,89
400964,112256,115
369671,112257,87
378038,112257,89
400965,112257,115
494070,112258,459
394379,112259,115
493703,112263,459
494442,112264,459
494991,112265,459
493879,112266,459
494992,112267,459
494440,112268,459
494245,112269,459
494057,112270,459
494490,112271,459
494824,112272,459
494993,112273,459
494058,112274,459
493702,112275,459
494441,112276,459
494980,112277,459
494230,112278,459
494231,112279,459
383597,112280,101
383738,112280,103
383598,112281,101
383739,112281,103
383577,112282,101
383721,112282,103
383501,112283,101
383647,112283,103
383497,112284,101
383640,112284,103
383498,112285,101
383641,112285,103
383499,112286,101
383642,112286,103
383546,112287,101
383691,112287,103
383532,112288,101
383675,112288,103
383547,112289,101
383692,112289,103
383533,112290,101
383676,112290,103
383615,112291,101
383758,112291,103
383545,112292,101
383690,112292,103
383495,112293,101
383638,112293,103
383496,112294,101
383639,112294,103
383516,112295,101
383658,112295,103
383614,112296,101
383757,112296,103
383596,112297,101
383737,112297,103
383531,112298,101
383674,112298,103
383576,112299,101
383720,112299,103
365793,112330,87
392208,112330,115
485048,112332,479
485672,112333,479
486191,112334,479
485997,112335,479
485374,112336,479
485049,112337,479
485998,112338,479
486059,112339,479
485507,112340,479
485999,112341,479
485220,112342,479
485673,112343,479
485508,112344,479
369630,112347,87
378014,112347,89
403213,112348,115
361727,112350,82
386499,112350,114
394310,112350,115
361042,112351,82
385839,112351,114
387850,112351,115
361941,112352,82
386722,112352,114
396409,112352,115
362413,112353,82
387158,112353,114
400927,112353,115
361506,112354,82
386292,112354,114
392244,112354,115
403249,112355,115
394351,112356,115
362416,112363,82
387162,112363,114
400946,112363,115
361950,112364,82
386740,112364,114
396464,112364,115
361743,112365,82
386513,112365,114
394360,112365,115
394361,112368,115
400941,112370,115
365827,112374,87
375237,112374,89
368438,112375,87
372905,112375,88
368710,112376,87
373036,112376,88
387898,112378,115
387899,112379,115
387889,112387,115
387890,112389,115
405231,112389,117
403260,112390,115
403261,112391,115
369661,112392,87
378030,112392,89
400937,112392,115
367740,112393,87
376600,112393,89
396454,112393,115
370701,112394,87
378771,112394,89
403255,112394,115
368702,112395,87
377330,112395,89
398713,112395,115
366830,112396,87
375955,112396,89
394356,112396,115
364841,112397,87
374528,112397,89
390037,112397,115
363961,112398,87
373853,112398,89
387977,112398,115
398657,112399,115
398658,112400,115
387840,112401,115
396403,112402,115
400915,112403,115
396437,112404,115
396438,112405,115
369652,112407,87
373333,112407,88
366823,112409,87
372472,112409,88
370691,112410,87
373617,112410,88
363909,112411,87
371592,112411,88
369653,112412,87
373334,112412,88
365817,112413,87
372151,112413,88
366824,112414,87
372473,112414,88
366828,112415,87
372476,112415,88
368698,112416,87
373029,112416,88
367735,112417,87
372748,112417,88
370693,112418,87
373619,112418,88
369650,112419,87
373331,112419,88
367733,112420,87
372746,112420,88
366820,112421,87
372469,112421,88
363907,112422,87
371590,112422,88
368694,112424,87
377327,112424,89
365815,112425,87
375234,112425,89
370688,112426,87
378768,112426,89
364837,112427,87
374526,112427,89
383535,112428,101
383682,112428,103
383565,112429,101
383708,112429,103
383517,112430,101
383662,112430,103
383578,112431,101
383724,112431,103
383500,112432,101
383645,112432,103
383548,112433,101
383694,112433,103
383564,112434,101
383705,112434,103
383534,112435,101
383681,112435,103
383503,112436,101
383648,112436,103
383709,112437,103
383707,112438,103
383661,112439,103
383465,112446,100
451866,112446,297
383472,112447,100
451878,112447,297
383478,112448,100
451894,112448,297
383387,112449,100
451753,112449,297
383403,112450,100
451769,112450,297
383480,112451,100
451895,112451,297
383722,112461,103
383643,112462,103
383723,112463,103
395117,112464,115
408037,112464,119
381864,112465,93
403209,112465,115
381740,112466,93
394306,112466,115
381804,112467,93
398663,112467,115
494982,112468,459
445317,112469,296
448740,112470,296
473918,112471,341
480931,112471,342
400901,112476,115
390056,112477,115
398732,112478,115
403272,112479,115
396398,112480,115
392185,112481,115
387825,112482,115
398644,112483,115
389985,112484,115
388698,112485,115
387826,112486,115
387827,112487,115
400872,112488,115
380428,112492,91
381538,112492,92
412347,112495,121
412508,112496,121
412601,112497,121
412390,112498,121
412469,112499,121
412583,112500,121
412509,112501,121
412584,112502,121
412348,112503,121
412427,112504,121
412349,112505,121
381741,112507,93
381780,112508,93
381652,112509,93
381744,112510,93
400932,112517,115
392250,112518,115
405356,112518,117
390030,112519,115
400933,112520,115
400934,112521,115
387880,112522,115
405229,112522,117
396451,112524,115
405492,112524,117
460008,112539,308
356211,112541,62
347993,112542,32
347636,112543,32
355568,112543,62
347105,112544,32
456139,112545,308
384782,112547,105
384594,112548,105
384225,112549,105
384505,112550,105
384506,112551,105
367784,112558,87
376624,112558,89
367785,112559,87
376625,112559,89
365875,112560,87
375262,112560,89
368744,112561,87
377347,112561,89
370743,112562,87
378794,112562,89
365876,112563,87
375263,112563,89
376626,112564,89
378049,112565,89
375933,112566,89
378004,112567,89
378013,112568,89
374514,112569,89
377319,112570,89
376586,112571,89
374515,112572,89
376587,112573,89
374516,112574,89
375945,112575,89
377331,112576,89
377332,112577,89
373822,112578,89
374532,112579,89
378032,112580,89
373823,112581,89
375239,112582,89
366833,112589,87
372478,112589,88
394363,112589,115
362197,112592,82
363421,112592,84
386938,112592,114
361951,112593,82
363379,112593,84
396465,112593,115
361508,112594,82
363298,112594,84
392262,112594,115
361509,112595,82
363299,112595,84
392263,112595,115
378031,112596,89
400942,112596,115
378773,112597,89
403263,112597,115
477662,112599,341
484191,112599,342
472098,112600,341
479327,112600,342
449572,112604,296
454794,112604,301
445556,112605,296
453121,112605,301
445895,112606,296
453293,112606,301
450881,112607,296
455340,112607,301
449573,112608,296
454795,112608,301
446639,112609,296
453564,112609,301
447479,112610,296
453940,112610,301
456092,112611,305
456004,112612,305
494815,112615,459
383706,112618,103
383659,112619,103
383660,112620,103
383677,112621,103
383678,112622,103
383740,112623,103
383693,112624,103
383679,112625,103
383680,112626,103
383644,112627,103
383646,112628,103
383759,112629,103
473025,112630,341
480146,112630,342
472073,112631,341
479304,112631,342
473925,112632,341
480935,112632,342
475767,112633,341
482531,112633,342
362406,112634,82
363105,112634,83
361728,112635,82
362962,112635,83
362407,112636,82
363106,112636,83
387852,112642,115
396410,112643,115
394311,112644,115
398685,112645,115
394320,112646,115
396418,112647,115
398686,112648,115
392280,112649,115
390073,112650,115
387913,112651,115
390074,112652,115
495854,112655,476
495910,112656,476
495800,112657,476
495871,112658,476
495818,112659,476
495799,112660,476
328488,112676,369
328508,112677,369
328489,112678,369
328440,112679,369
328509,112680,369
387904,112681,115
400918,112682,115
